24  302.037426  -0.528374  4.5  12.957267867072414  -16.75226781066431
24  302.037426  -0.528374  5.8  11.616292806513348  -16.299512543408454
24  302.037426  -0.528374  8  9.646433291265344  -15.620359887433487
24  302.037426  -0.528374  24  6.681882731395703  -14.914143949898538
26	306.681500  0.015125  3.6	10.8576	-15.8153
26	306.681500  0.015125  4.5	10.8003	-15.8895
26	306.681500  0.015125  5.8	10.4745	-15.8428
26	306.681500  0.015125  8	9.8195	-15.6896
26	306.681500  0.015125  24	6.5612	-14.8659
28  316.873061  -0.599138  3.6  12.029138674031275  -16.28392248436331
28  316.873061  -0.599138  4.5  12.044308077436408  -16.38708389480991
28  316.873061  -0.599138  5.8  10.987302344897838  -16.047916358762247
28  316.873061  -0.599138  8  9.642833202066143  -15.618919851753807
28  316.873061  -0.599138  24  6.472741386565638  -14.830487411966512
29  317.039057  -0.49782  3.6  12.765173667446065  -16.578336481729224
29  317.039057  -0.49782  4.5  12.74902526989069  -16.66897077179162
29  317.039057  -0.49782  5.8  11.344496428482117  -16.19079399219596
29  317.039057  -0.49782  8  9.752850794709534  -15.662926888811164
29  317.039057  -0.49782  24  5.635215704320521  -14.495477139068464
30  318.527084  0.504229  3.6  13.020046154645986  -16.680285476609193
30  318.527084  0.504229  4.5  12.89056449332987  -16.725586461167293
30  318.527084  0.504229  5.8  12.196191622442003  -16.531472069779916
30  318.527084  0.504229  8  10.603270001643875  -16.0030945715849
30  318.527084  0.504229  24  7.082559683942002  -15.074414730917058
31  318.729619  -0.097762  3.6  12.437462979342895  -16.447252206487956
31  318.729619  -0.097762  4.5  12.165240801612677  -16.435456984480417
31  318.729619  -0.097762  5.8  11.071347517470773  -16.08153442779142
31  318.729619  -0.097762  8  9.422029752450264  -15.530598471907457
31  318.729619  -0.097762  24  5.276597209874934  -14.35202974129023
32  321.402694  0.652191  3.6  11.524275057888413  -16.081977037906164
32  321.402694  0.652191  4.5  11.266295473724666  -16.07587885332521
32  321.402694  0.652191  5.8  9.838824032558689  -15.588525033826588
32  321.402694  0.652191  8  8.331269040323857  -15.094294187056892
32  321.402694  0.652191  24  5.120062285893341  -14.289415771697593
34  324.32325  0.317  3.6  13.479453703787723  -16.864048496265887
34  324.32325  0.317  4.5  13.388113750037594  -16.92460616385038
34  324.32325  0.317  5.8  12.257088907002501  -16.555830983604114
34  324.32325  0.317  8  10.964546481506435  -16.147605163529924
34  324.32325  0.317  24  7.896679958011732  -15.40006284054495
35  325.245517  -0.799997  3.6  12.95114187511804  -16.65272376479801
35  325.245517  -0.799997  4.5  13.196720296804891  -16.848048782557303
35  325.245517  -0.799997  5.8  11.865376503025251  -16.399146022013213
35  325.245517  -0.799997  8  10.38316725923083  -15.915053474619683
35  325.245517  -0.799997  24  7.157907505222339  -15.104553859429192
36  333.445875  0.356375  3.6  12.095508671373022  -16.310470483300005
36  333.445875  0.356375  4.5  11.864185178935259  -16.315034735409448
36  333.445875  0.356375  5.8  10.603978544779618  -15.894586838714961
36  333.445875  0.356375  8  9.056761639647053  -15.38449122678617
36  333.445875  0.356375  24  7.232823739186232  -15.134520353014748
38  335.517  -0.378042  3.6  11.023901670657356  -15.88182768301374
38  335.517  -0.378042  4.5  11.052127543801724  -15.990211681356035
38  335.517  -0.378042  5.8  10.380747383979907  -15.805294374395077
38  335.517  -0.378042  8  9.124541162779078  -15.411603036038981
38  335.517  -0.378042  24  5.2365659790755  -14.336017248970457
39  341.857467  -0.842779  3.6  13.519236250857983  -16.87996151509399
39  341.857467  -0.842779  4.5  13.29468398397377  -16.887234257424854
39  341.857467  -0.842779  5.8  12.12393387599488  -16.502568971201065
39  341.857467  -0.842779  8  10.400624105050586  -15.922036212947583
39  341.857467  -0.842779  24  7.674988079616024  -15.311386089186666
41  350.101407  0.389093  3.6  12.810528648274653  -16.596478474060657
41  350.101407  0.389093  4.5  12.418043531452003  -16.53657807641615
41  350.101407  0.389093  5.8  11.337775259584848  -16.188105524637052
41  350.101407  0.389093  8  9.866227853666468  -15.708277712393937
41  350.101407  0.389093  24  5.386104069032268  -14.395832484953162
42  357.148741  -0.57213  3.6  13.610733205793917  -16.916560297068365
42  357.148741  -0.57213  4.5  13.470721954067093  -16.95764944546218
42  357.148741  -0.57213  5.8  12.531146360819312  -16.66545396513084
42  357.148741  -0.57213  8  10.89492003719438  -16.1197545858051
42  357.148741  -0.57213  24  6.825766504034027  -14.971697458953866
43  357.737833  -0.092033  3.6  12.957788850892474  -16.655382555107785
43  357.737833  -0.092033  4.5  12.691726420206395  -16.6460512319179
43  357.737833  -0.092033  5.8  10.498052323926947  -15.852216350373892
43  357.737833  -0.092033  8  9.132700484797954  -15.414866764846531
43  357.737833  -0.092033  24  5.7137473007254  -14.526889777630416
